UWI,level_0,DEPT,M_RESM,M_GR,M_DPHI_SS,M_DRHO,M_DT_SHEAR,M_NPHI_SS,M_CALI,M_PE,M_DT,M_RESS,M_RHOB,M_CALI_X,M_SP,M_RESD,VMI,I_DT33,I_VCL,I_RXO,I_VQUA,I_SG,I_BMFG,I_DT66,I_DT55,I_PHIE,I_VDOL,I_LVMI,I_VCOA,I_BMFO,I_SWE,I_VBWA,I_BMFS,I_DT44,I_VLIM,I_BMFW,I_RHOB,I_SO,I_RT
Well_log2,Well_log2,276.94999,12.526438713,41.10483551,28.760427475,0.0404001214,,40.167575836,5.4775385857,2.2080245018,124.27854919,56.460056305,2.1765048504,,0.4471840858,13.118207932,0.050160002,124.280159,0.1046818048,12.526423454,0.5756744146,0.0,0.0,292.33905029,292.33905029,0.3039414883,0.0,0.2319224924,0.0,0.0,1.0,0.0157023221,0.8489785194,292.33905029,0.0,0.1510214955,,0.0,12.526423454
Well_log2,Well_log2,276.99999,14.081688881,35.675086975,30.370677948,0.0398001224,,39.787075043,5.4775576591,2.0850245953,123.86371613,63.186458588,2.1520049572,,2.0266840458,14.57670784,0.0799940005,123.865448,0.0814846456,14.561289787,0.5907443166,0.0,0.0,289.44592285,289.44592285,0.3155483305,0.0,0.128339231,0.0,0.001447766,0.9906020761,0.0122227175,0.8441557884,289.44592285,0.0,0.1543966085,,0.0093979519,14.561289787
Well_log2,Well_log2,277.04999,19.522411346,33.548675537,31.243825912,0.039000202,,39.244106293,5.4778017998,2.06250453,123.45649719,68.820991516,2.1321029663,,3.2405071259,18.846395493,0.0100139994,123.44023132,0.0655389652,19.522428513,0.6011529565,0.0,0.0,287.13650513,287.13650513,0.3234773874,0.0,0.0805641115,0.0,0.013006134,0.9160903692,0.0098307775,0.8408619761,287.13650513,0.0,0.1461327672,,0.083909601,19.522428513
Well_log2,Well_log2,277.09999,24.963911057,31.422924042,32.116825104,0.0380001999,,38.701107025,5.4782710075,2.0400044918,123.04928589,73.362792969,2.1168031693,,4.4542570114,23.116645813,2e-06,123.00035095,0.0522211678,24.963953018,0.6108195186,0.0,0.0,284.39627075,284.39627075,0.3291265965,0.0,0.052267164,0.0,0.0340754427,0.7838472128,0.0078336205,0.8386346698,284.39627075,0.0,0.1272898614,,0.2161528021,24.963953018
Well_log2,Well_log2,277.14999,30.405410767,29.297174454,32.989826202,0.0370002016,,38.158107758,5.4787402153,2.0175044537,122.56038666,77.904594421,2.1015031338,,5.6680073738,27.386896133,0.0099980002,122.55258179,0.0391708016,30.405399323,0.6204635501,0.0,0.0,281.61654663,281.61654663,0.3344900906,0.0,0.0322402157,0.0,0.0494139791,0.692314446,0.0058756624,0.8365401626,281.61654663,0.0,0.1140458509,,0.3076855242,30.405399323
Well_log2,Well_log2,277.19999,35.846912384,27.171424866,33.862823486,0.0363001414,,37.61510849,5.4788060188,1.9950045347,122.07148743,81.018081665,2.095801115,,6.8817572594,31.657146454,2e-06,122.02953339,0.0289037917,36.099845886,0.6299889088,0.0,0.0,277.87963867,277.87963867,0.3367721736,0.0,0.0205816142,0.0,0.0603651702,0.626914978,0.0043359953,0.8360665441,277.87963867,0.0,0.1035682857,,0.3730849922,36.099845886
Well_log2,Well_log2,277.24999,44.727973938,27.590166092,33.936485291,0.0356001407,,37.211082458,5.4788722992,1.9964996576,121.51248169,84.131278992,2.0901012421,,7.4113941193,38.922298431,0.0,121.4953537,0.0217498578,44.727958679,0.6365203261,0.0,0.0,275.02185059,275.02185059,0.3384672999,0.0,0.0141797438,0.0,0.072681047,0.5532211065,0.0032626349,0.8356744051,275.02185059,0.0,0.0916445106,,0.4467788637,44.727958679
Well_log2,Well_log2,277.29999,53.609722137,28.00941658,34.009986877,0.0353999399,,36.80708313,5.476369381,1.9979996681,120.95348358,88.908714294,2.0870001316,,7.9408941269,46.188049316,0.0,120.91087341,0.0151265124,53.609745026,0.6432315707,0.0,0.0,271.8366394,271.8366394,0.3393736184,0.0,0.0092588579,0.0,0.0816712677,0.4993804395,0.0022692082,0.8357148767,271.8366394,0.0,0.0826139078,,0.5006195307,53.609745026
Well_log2,Well_log2,277.34999,62.491474152,28.428665161,34.08348465,0.0356999375,,36.403079987,5.4712953568,1.9994996786,120.28764343,95.351707458,2.0865001678,,8.4703941345,53.453796387,0.0,120.26641846,0.0108982157,62.491439819,0.6486752629,0.0,0.0,268.58151245,268.58151245,0.3387919068,0.0,0.0065283268,0.0,0.0879468024,0.4594639838,0.0016345778,0.8364493847,268.58151245,0.0,0.0756047815,,0.5405359864,62.491439819
Well_log2,Well_log2,277.39999,71.373222351,28.847915649,34.156986237,0.0359999388,,35.999080658,5.4662213326,2.0009996891,119.62181091,101.79470825,2.0859999657,,8.9998941422,60.719547272,0.0,119.62078857,0.0170298051,71.295471191,0.6449734569,0.0,0.0,267.38766479,267.38766479,0.3354415596,0.0,0.0105202161,0.0,0.0920904502,0.4271838367,0.0025541834,0.8379472494,267.38766479,0.0,0.0699622855,,0.5728161931,71.295471191
Well_log2,Well_log2,277.44999,75.255477905,29.770814896,34.077766418,0.0375996791,,36.147468567,5.457297802,2.0079984665,118.91238403,117.86038208,2.0874996185,,9.167216301,73.849876404,0.0,118.90438843,0.0187896471,75.255409241,0.6432313323,0.0,0.0,266.23422241,266.23422241,0.3351600468,0.0,0.0117997443,0.0,0.0942075774,0.4135027528,0.0028189472,0.8379639983,266.23422241,0.0,0.0678284243,,0.5864972472,75.255409241
Well_log2,Well_log2,277.49999,79.136726379,30.693815231,33.998516083,0.0391996801,,36.295970917,5.4483733177,2.0149986744,118.20296478,133.92797852,2.0889997482,,9.3344669342,86.981376648,0.0,118.18682098,0.0139376242,79.136726379,0.647269547,0.0,0.0,263.8241272,263.8241272,0.336702019,0.0,0.008454212,0.0,0.0965844989,0.4018881321,0.0020907992,0.8374572396,263.8241272,0.0,0.0659582913,,0.5981118083,79.136726379
Well_log2,Well_log2,277.54999,83.017974854,31.616815567,33.919265747,0.0410995595,,36.444469452,5.4398732185,2.0219986439,117.45285034,153.97319031,2.0903997421,,9.5017166138,100.11287689,0.0,117.46633148,0.017624747,83.01802063,0.6437667608,0.0,0.0,263.0597229,263.0597229,0.3359649479,0.0,0.0110144289,0.0,0.0982555673,0.390080303,0.002643523,0.8375806808,263.0597229,0.0,0.0641637444,,0.6099196672,83.01802063
Well_log2,Well_log2,277.59999,86.899223328,32.53981781,33.840015411,0.0432995595,,36.592967987,5.4317975044,2.0289986134,116.70274353,177.99919128,2.0916998386,,9.668967247,113.24437714,0.0,116.74312592,0.0215163231,86.624984741,0.6399912238,0.0,0.0,262.38082886,262.38082886,0.335264653,0.0,0.0139576774,0.0,0.0997273624,0.3796028793,0.0032278202,0.8376631141,262.38082886,0.0,0.062609531,,0.6203971505,86.624984741
Well_log2,Well_log2,277.64999,84.784172058,32.970912933,33.720775604,0.0454995595,,37.041660309,5.4237217903,2.0314996243,116.01968384,202.02519226,2.0929996967,,9.7117424011,119.50875092,0.0,116.02527618,0.0280911773,84.784164429,0.632604897,0.0,0.0,262.95101929,262.95101929,0.3350904882,0.0,0.0197208654,0.0,0.0994120315,0.3815357089,0.0042134207,0.8371873498,262.95101929,0.0,0.0634006113,,0.6184642315,84.784164429
Well_log2,Well_log2,277.69999,82.667922974,33.401912689,33.601524353,0.048599381,,37.490409851,5.4183039665,2.0339994431,115.33662415,231.24494934,2.095199585,,9.754491806,125.77174377,0.0,115.38712311,0.0353903659,82.667922974,0.6247578263,0.0,0.0,263.79370117,263.79370117,0.3345431089,0.0,0.0274685044,0.0,0.0988048092,0.384463191,0.0053086695,0.8368740678,263.79370117,0.0,0.0643201917,,0.615536809,82.667922974
Well_log2,Well_log2,277.74999,80.551673889,33.832912445,33.482273102,0.0516993813,,37.939159393,5.4128866196,2.0364995003,114.73753357,260.46575928,2.0973994732,,9.7972421646,132.03474426,0.0,114.75447845,0.0427299328,80.551681519,0.6168907881,0.0,0.0,264.7038269,264.7038269,0.3339700997,0.0,0.0368815549,0.0,0.0981565863,0.3876875639,0.0064091422,0.8365729451,264.7038269,0.0,0.0652703419,,0.6123124361,80.551681519
Well_log2,Well_log2,277.79999,78.435417175,34.263912201,33.363021851,0.0547993816,,38.387908936,5.4070401192,2.0389995575,114.13845062,291.46466064,2.0999994278,,9.8399915695,138.29774475,0.0,114.22104645,0.0499476306,78.923728943,0.6094115376,0.0,0.0,265.70205688,265.70205688,0.3331490755,0.0,0.0481189787,0.0,0.0975611433,0.3899570405,0.0074917446,0.8364337087,265.70205688,0.0,0.0660051629,,0.6100429296,78.923728943
Well_log2,Well_log2,277.84999,81.218940735,34.053043365,33.218029022,0.057899382,,38.513225555,5.4007649422,2.0370004177,113.72529602,324.24304199,2.1029994488,,9.8809919357,130.84924316,0.0,113.76258087,0.053661447,81.218933105,0.6063164473,0.0,0.0,265.331604,265.331604,0.3319730759,0.0,0.0545555316,0.0,0.0982954204,0.3828599155,0.0080490354,0.8368210793,265.331604,0.0,0.0648835003,,0.6171400547,81.218933105
Well_log2,Well_log2,277.89999,84.003440857,33.842041016,33.073028564,0.0609993823,,38.638473511,5.3944897652,2.0350003242,113.31214142,357.02145386,2.1059992313,,9.9219913483,123.39798737,0.0,113.33882141,0.0548935905,84.003463745,0.6054863334,0.0,0.0,264.45300293,264.45300293,0.3313862681,0.0,0.0568445288,0.0,0.0993102565,0.3751928508,0.0082338462,0.8370703459,264.45300293,0.0,0.0636202544,,0.624807179,84.003463745
Well_log2,Well_log2,277.94999,86.787940979,33.63104248,32.928028107,0.0629995987,,38.763725281,5.3896307945,2.0330002308,113.04269409,386.14025879,2.1071996689,,9.9629917145,115.9467392,0.0,113.07701874,0.055402834,86.78793335,0.6048774123,0.0,0.0,264.05322266,264.05322266,0.3314093351,0.0,0.0578580908,0.0,0.1005422249,0.3675298691,0.0083104363,0.8370118737,264.05322266,0.0,0.0624469034,,0.6324701309,86.78793335
Well_log2,Well_log2,277.99999,89.572441101,33.420040131,32.783031464,0.0649996027,,38.888973236,5.3847723007,2.0310003757,112.77325439,415.25836182,2.1083996296,,10.003991127,108.49549103,0.0,112.84182739,0.0554994494,90.378623962,0.6048426628,0.0,0.0,263.49365234,263.49365234,0.331332773,0.0,0.0579999983,0.0,0.1019336134,0.3585301936,0.0083251325,0.8370503783,263.49365234,0.0,0.0610161796,,0.6414698362,90.378623962
Well_log2,Well_log2,278.04999,97.897583008,33.094562531,32.815494537,0.0659000427,,38.603805542,5.3827004433,2.0265009403,112.67510986,441.72891235,2.1088001728,,10.054239273,102.88437653,0.0,112.70362854,0.0536449626,97.897590637,0.6076217294,0.0,0.0,262.06616211,262.06616211,0.3306862414,0.0,0.0545134433,0.0,0.1041006073,0.3431970179,0.008047075,0.8376085162,262.06616211,0.0,0.0582908988,,0.6568029523,97.897590637
Well_log2,Well_log2,278.09999,106.22383118,32.769065857,32.847991943,0.0657000393,,38.318557739,5.3834171295,2.0220007896,112.57696533,465.54980469,2.1084001064,,10.104489326,97.273628235,0.0,112.63074493,0.0512559004,106.22386932,0.610968709,0.0,0.0,260.63729858,260.63729858,0.3300867975,0.0,0.0502811633,0.0,0.1062081233,0.328153342,0.0076886159,0.8381844163,260.63729858,0.0,0.055607453,,0.6718466878,106.22386932
Well_log2,Well_log2,278.14999,114.55007935,32.443565369,32.880493164,0.0655000359,,38.033306122,5.3841338158,2.0175008774,112.56843567,489.37072754,2.1080000401,,10.15473938,91.662872314,0.0,112.59003448,0.0488013327,114.55007172,0.6143092513,0.0,0.0,259.33178711,259.33178711,0.3295686245,0.0,0.0461268127,0.0,0.1080473661,0.3150466383,0.0073199715,0.8387161493,259.33178711,0.0,0.0532364696,,0.6849533319,114.55007172
Well_log2,Well_log2,278.19999,122.87633514,32.11806488,32.91299057,0.0647001565,,37.748058319,5.3897972107,2.0130009651,112.55989838,509.73242188,2.1070001125,,10.204989433,86.052124023,0.0,112.62982178,0.0460514091,123.62548065,0.6176183224,0.0,0.0,258.34207153,258.34207153,0.3294221759,0.0,0.0417638794,0.0,0.1099902019,0.3021207154,0.0069078961,0.8390485644,258.34207153,0.0,0.05096123,,0.6978792548,123.62548065
Well_log2,Well_log2,278.24999,135.28952026,32.431186676,33.004230499,0.0639001578,,37.660266876,5.3954620361,2.0139997005,112.66795349,530.09344482,2.106000185,,10.247741699,84.923980713,0.0,112.69125366,0.0443053357,135.28953552,0.6194273233,0.0,0.0,257.97198486,257.97198486,0.3296206295,0.0,0.0391295478,0.0,0.1124961227,0.2866607308,0.0066459635,0.839083612,257.97198486,0.0,0.0484202802,,0.7133392692,135.28953552
Well_log2,Well_log2,278.29999,147.70352173,32.744438171,33.095481873,0.0628002807,,37.572517395,5.3991789818,2.0149998665,112.77600098,545.13769531,2.1046004295,,10.290491104,83.796730042,0.0,112.82174683,0.0425660163,147.70350647,0.6209237576,0.0,0.0,257.94168091,257.94168091,0.3301258683,0.0,0.0366233662,0.0,0.1150065586,0.2720311582,0.0063848193,0.8389324546,257.94168091,0.0,0.0460602716,,0.727968812,147.70350647
Well_log2,Well_log2,278.34999,160.11750793,33.057685852,33.186729431,0.0614002794,,37.484767914,5.4009475708,2.015999794,112.97854614,554.86083984,2.1028003693,,10.333241463,82.66947937,0.0,112.99739838,0.0406053998,160.11749268,0.6225229502,0.0,0.0,258.02331543,258.02331543,0.33078143,0.0,0.0339658856,0.0,0.1172910631,0.2592457533,0.0060905167,0.8387097716,258.02331543,0.0,0.0439988635,,0.7407542467,160.11749268
Well_log2,Well_log2,278.39999,172.5315094,33.370937347,33.277980804,0.0600002781,,37.397018433,5.402715683,2.0169997215,113.18108368,564.58404541,2.1010005474,,10.375990868,81.542228699,0.0,113.22059631,0.0398881808,170.23332214,0.6224768758,0.0,0.0,258.77825928,258.77825928,0.3316519558,0.0,0.0329898223,0.0,0.1192551181,0.2493246198,0.005982982,0.8382461667,258.77825928,0.0,0.0424980186,,0.7506753802,170.23332214
Well_log2,Well_log2,278.44999,174.15716553,33.736675262,33.403224945,0.0596000776,,37.836662292,5.4069943428,2.0229988098,113.52719116,551.51879883,2.0990004539,,10.326509476,82.322845459,0.0,113.55032349,0.0426269509,174.15715027,0.6179475784,0.0,0.0,261.33883667,261.33883667,0.3330309391,0.0,0.0367351174,0.0,0.1208510026,0.2434497178,0.0063938084,0.8371675611,261.33883667,0.0,0.0419811532,,0.7565502524,174.15715027
Well_log2,Well_log2,278.49999,175.78067017,34.102424622,33.5284729,0.0592000782,,38.276409149,5.4112730026,2.0289986134,113.87329865,538.44903564,2.0970003605,,10.27700901,83.103843689,0.0,113.91964722,0.0466495901,175.78067017,0.6117526889,0.0,0.0,264.64547729,264.64547729,0.3345995247,0.0,0.0427152924,0.0,0.1223333254,0.2389890701,0.006997155,0.8358570933,264.64547729,0.0,0.0418095775,,0.7610109448,175.78067017
Well_log2,Well_log2,278.54999,177.4041748,34.468177795,33.65372467,0.0590000004,,38.716159821,5.4177370071,2.0349986553,114.33551788,517.03234863,2.0951004028,,10.227509499,83.884841919,0.0,114.36778259,0.0507558547,177.40419006,0.6055186391,0.0,0.0,268.24325562,268.24325562,0.336112231,0.0,0.0494387597,0.0,0.1237943843,0.2346252799,0.0076135686,0.8345686197,268.24325562,0.0,0.0416370109,,0.7653747201,177.40419006
Well_log2,Well_log2,278.59999,179.02767944,34.833927155,33.778972626,0.0590000004,,39.155910492,5.42638731,2.0409986973,114.79773712,487.262146,2.0933003426,,10.178009033,84.665847778,0.0,114.87060547,0.0550211556,177.9065094,0.599083662,0.0,0.0,272.168396,272.168396,0.3376424015,0.0,0.0571920648,0.0,0.1251351535,0.2311234474,0.0082531776,0.8332512379,272.168396,0.0,0.0416136198,,0.7688765526,177.9065094
Well_log2,Well_log2,278.64999,175.87362671,34.803256989,33.901473999,0.0590000004,,39.672393799,5.4350376129,2.0449991226,115.38157654,457.49194336,2.0915005207,,9.9980354309,85.253631592,0.0,115.40181732,0.0579364337,175.87365723,0.5936178565,0.0,0.0,276.11505127,276.11505127,0.3397553265,0.0,0.0629361421,0.0,0.1263594329,0.2299378216,0.0086903702,0.8316909075,276.11505127,0.0,0.0419496559,,0.7700621486,175.87365723
Well_log2,Well_log2,278.69999,172.71862793,34.772506714,34.023975372,0.0590000004,,40.188896179,5.4448437691,2.0489990711,115.96542358,420.19985962,2.0894005299,,9.8180360794,85.841384888,0.0,115.97747803,0.0598540157,172.71862793,0.589553833,0.0,0.0,279.6607666,279.6607666,0.3416138887,0.0,0.0669637993,0.0,0.1271891445,0.2303848863,0.008978284,0.8303716779,279.6607666,0.0,0.0424392037,,0.7696151137,172.71862793
Well_log2,Well_log2,278.74999,169.56362915,34.741756439,34.146476746,0.0590000004,,40.705394745,5.4546494484,2.0529990196,116.56954193,382.90628052,2.087300539,,9.6380357742,86.429130554,0.0,116.57348633,0.0616636612,169.56361389,0.5867246389,0.0,0.0,282.46600342,282.46600342,0.342361778,0.0,0.0709204525,0.0,0.1273448169,0.2317036092,0.0092499377,0.8297458887,282.46600342,0.0,0.0429092869,,0.7682964206,169.56361389
Well_log2,Well_log2,278.79999,166.40863037,34.711006165,34.268978119,0.0588000789,,41.221897125,5.463177681,2.0569992065,117.17366028,348.519104,2.0852005482,,9.4580364227,87.01688385,0.0,117.14588928,0.0625497326,166.75439453,0.585259676,0.0,0.0,284.59622192,284.59622192,0.3428074718,0.0,0.0728873014,0.0,0.1272775233,0.2334342897,0.0093825366,0.8293898702,284.59622192,0.0,0.0433325656,,0.7665656805,166.75439453
Well_log2,Well_log2,278.84999,164.6463623,34.0626297,34.40372467,0.0584000796,,41.324230194,5.4704270363,2.0569999218,117.71253967,317.04071045,2.0831005573,,9.134314537,87.681114197,0.0,117.6993866,0.0615632534,164.64633179,0.5855496526,0.0,0.0,286.11685181,286.11685181,0.3436522782,0.0,0.0706969127,0.0,0.1273697913,0.2352059484,0.0092343725,0.8289546371,286.11685181,0.0,0.0436755717,,0.7647940516,164.64633179
Well_log2,Well_log2,278.89999,162.88435364,33.414131165,34.538471222,0.0580000766,,41.42647934,5.4776759148,2.0569999218,118.25141907,285.56228638,2.0810005665,,8.8105649948,88.345367432,0.0,118.19620514,0.0596446767,162.88432312,0.58681041,0.0,0.0,287.14031982,287.14031982,0.3445980251,0.0,0.06651894,0.0,0.1274828464,0.2370319068,0.0089468686,0.8285399675,287.14031982,0.0,0.0439766496,,0.7629680634,162.88432312
Well_log2,Well_log2,278.94999,161.12236023,32.765628815,34.673221588,0.0576000772,,41.528728485,5.4831771851,2.0569999218,118.62434387,273.40734863,2.0788004398,,8.4868144989,89.009620667,0.0,118.58461761,0.0577105135,161.12231445,0.5881891251,0.0,0.0,287.81628418,287.81628418,0.3454439938,0.0,0.0624378137,0.0,0.127531454,0.2389547229,0.0086569013,0.8281885982,287.81628418,0.0,0.0442794822,,0.7610452771,161.12231445
Well_log2,Well_log2,278.99999,159.36035156,32.11713028,34.807971954,0.0572000779,,41.630981445,5.4886779785,2.0569999218,118.99727631,261.2562561,2.0766005516,,8.1630649567,89.673873901,0.0,118.9185791,0.0555624031,160.39642334,0.5897454619,0.0,0.0,288.31045532,288.31045532,0.3463582397,0.0,0.0581465736,0.0,0.1277613491,0.2400023192,0.0083343536,0.8278141618,288.31045532,0.0,0.0444244668,,0.7599976659,160.39642334
Well_log2,Well_log2,279.04999,161.68054199,31.790315628,34.85049057,0.0570999607,,41.39679718,5.4925246239,2.0500013828,119.17192841,255.68243408,2.0751001835,,7.6568512917,91.493637085,0.0,119.1304245,0.0532441549,161.68055725,0.5914245248,0.0,0.0,288.48373413,288.48373413,0.3473443985,0.0,0.0538173616,0.0,0.1283334345,0.2392074317,0.0079864468,0.8274096847,288.48373413,0.0,0.0442563891,,0.7607925534,161.68055725
Well_log2,Well_log2,279.09999,164.00154114,31.463565826,34.892990112,0.0572999604,,41.162548065,5.4947166443,2.0430014133,119.34657288,256.69113159,2.0743000507,,7.150601387,93.31363678,0.0,119.22156525,0.0509459227,164.0015564,0.5930893421,0.0,0.0,288.36804199,288.36804199,0.3483222425,0.0,0.0497315153,0.0,0.1290618479,0.2374357879,0.0076419585,0.8270081282,288.36804199,0.0,0.043929521,,0.7625642419,164.0015564
Well_log2,Well_log2,279.14999,166.32254028,31.136816025,34.935493469,0.0574999601,,40.92829895,5.4969086647,2.0360014439,119.31289673,257.69979858,2.0735001564,,6.6443514824,95.133636475,0.0,119.25152588,0.0488171913,166.32252502,0.5948197246,0.0,0.0,287.98974609,287.98974609,0.3490405381,0.0,0.0461140163,0.0,0.129644677,0.2358498871,0.0073225466,0.8267532587,287.98974609,0.0,0.0436020419,,0.7641500831,166.32252502
Well_log2,Well_log2,279.19999,168.64353943,30.810064316,34.977993011,0.0579999015,,40.694046021,5.4977674484,2.0290014744,119.27921295,267.25289917,2.0747997761,,6.1381011009,96.953636169,0.0,119.16137695,0.0471007302,169.67141724,0.5965999961,0.0,0.0,287.12457275,287.12457275,0.3492344022,0.0,0.0433681682,0.0,0.1300939322,0.2336195558,0.0070648547,0.8267883658,287.12457275,0.0,0.0431177318,,0.7663804293,169.67141724
Well_log2,Well_log2,279.24999,175.05522156,30.387084961,34.794536591,0.0584998988,,40.576522827,5.4986257553,2.0197517872,119.04908752,276.80770874,2.0760998726,,5.5071263313,99.951652527,0.0099980002,119.00334167,0.0457347855,175.05522156,0.598292768,0.0,0.0,286.02960205,286.02960205,0.3491121233,0.0,0.0412342511,0.0,0.1306569278,0.2298087776,0.0068603209,0.8269889951,286.02960205,0.0,0.0423541144,,0.7701911926,175.05522156
Well_log2,Well_log2,279.29999,181.4677124,29.964084625,34.611038208,0.0589998998,,40.459022522,5.4990315437,2.0105018616,118.8189621,289.83731079,2.0783994198,,4.8761262894,102.94989777,2e-06,118.75965881,0.0447280221,181.46772766,0.5999088883,0.0,0.0,284.65634155,284.65634155,0.3486536145,0.0,0.0396828726,0.0,0.1311558783,0.2254897803,0.0067094532,0.8273662925,284.65634155,0.0,0.0414778478,,0.7745102048,181.46772766
Well_log2,Well_log2,279.34999,187.88021851,29.54108429,34.427536011,0.0594999008,,40.341522217,5.4989843369,2.001251936,118.44039917,306.34451294,2.0816993713,,4.2451262474,105.94815063,0.0,118.41078949,0.044062268,187.88021851,0.601523459,0.0,0.0,282.91372681,282.91372681,0.3478048146,0.0,0.0387387574,0.0,0.1314069033,0.2215346247,0.0066094608,0.8279556036,282.91372681,0.0,0.0406374633,,0.7784653902,187.88021851
Well_log2,Well_log2,279.39999,194.29272461,29.118083954,34.244037628,0.0599998981,,40.224021912,5.4989366531,1.9920018911,118.06184387,322.85171509,2.0849993229,,3.6141262054,108.94639587,0.0,118.03193665,0.0437800176,195.37437439,0.6029405594,0.0,0.0,281.11196899,281.11196899,0.346712321,0.0,0.0383542515,0.0,0.1316265166,0.2170790285,0.0065671243,0.8286608458,281.11196899,0.0,0.039712254,,0.7829209566,195.37437439
Well_log2,Well_log2,279.44999,205.19932556,28.736326218,33.940311432,0.05980004,,40.25699234,5.4986453056,1.9850013256,117.59031677,346.30923462,2.0905988216,,2.9271373749,113.35861969,0.0,117.58846283,0.0443248004,205.19932556,0.6039355993,0.0,0.0,279.1618042,279.1618042,0.3450910747,0.0,0.0391178355,0.0,0.131809786,0.211369738,0.0066485233,0.829618156,279.1618042,0.0,0.0385714136,,0.7886302471,205.19932556
Well_log2,Well_log2,279.49999,216.10682678,28.354576111,33.636558533,0.0596000403,,40.289993286,5.498354435,1.9780013561,117.11878204,369.76812744,2.0961987972,,2.2401373386,117.77111816,0.0,117.11499023,0.0452108048,216.10681152,0.6047307253,0.0,0.0,277.17062378,277.17062378,0.3432765603,0.0,0.0404249616,0.0,0.1319411993,0.2053106129,0.0067815585,0.8306619525,277.17062378,0.0,0.0373968296,,0.7946894169,216.10681152
Well_log2,Well_log2,279.54999,227.01431274,27.972826004,33.332809448,0.0588002801,,40.322994232,5.4986805916,1.9710013866,116.63750458,397.29641724,2.1005992889,,1.5531374216,122.18361664,0.0,116.64165497,0.0457981564,227.01428223,0.6055227518,0.0,0.0,275.30487061,275.30487061,0.3418086469,0.0,0.041301515,0.0,0.1321644932,0.1996388733,0.0068694595,0.8315156698,275.30487061,0.0,0.0363194793,,0.8003611565,227.01428223
Well_log2,Well_log2,279.59999,237.92181396,27.591075897,33.029060364,0.0574002825,,40.355991364,5.4996256828,1.9640014172,116.15623474,428.89727783,2.1037993431,,0.8661373854,126.59611511,0.0,116.16849518,0.045634985,238.8193512,0.6066170335,0.0,0.0,273.51837158,273.51837158,0.3409019113,0.0,0.041080568,0.0,0.1326470375,0.1940319091,0.0068453476,0.8320900798,273.51837158,0.0,0.0352621935,,0.8059681058,238.8193512
Well_log2,Well_log2,279.64999,252.87200928,27.065355301,33.042747498,0.0560002811,,40.173286438,5.5005707741,1.9602507353,115.69522095,460.49816895,2.1069993973,,0.1483935714,132.27812195,0.0,115.70999908,0.0443911478,252.87202454,0.6084686518,0.0,0.0,271.65707397,271.65707397,0.3404811919,0.0,0.0392179526,0.0,0.133420229,0.1879972816,0.0066587264,0.8324615359,271.65707397,0.0,0.0341182239,,0.8120027184,252.87202454
Well_log2,Well_log2,279.69999,267.82299805,26.539606094,33.056495667,0.053700462,,39.990535736,5.5018224716,1.9565007687,115.23420715,504.31622314,2.1063001156,,-0.569356382,137.96037292,0.0,115.29006958,0.0421138182,267.82299805,0.6106820107,0.0,0.0,270.02108765,270.02108765,0.3408864141,0.0,0.0359810032,0.0,0.1345600933,0.1820987165,0.0063170372,0.8324164152,270.02108765,0.0,0.0330237933,,0.8179013133,267.82299805
Well_log2,Well_log2,279.74999,282.77401733,26.01385498,33.07024765,0.0514004603,,39.807785034,5.503074646,1.952750802,114.86616516,548.13671875,2.1056001186,,-1.287106395,143.6426239,0.0,114.89035034,0.0395130292,282.77398682,0.6131730676,0.0,0.0,268.37701416,268.37701416,0.3413870037,0.0,0.0325361229,0.0,0.1356353462,0.1768781096,0.0059268852,0.8323420286,268.37701416,0.0,0.0320233479,,0.8231219053,282.77398682
Well_log2,Well_log2,279.79999,297.7250061,25.488105774,33.083995819,0.0492004231,,39.625038147,5.5041499138,1.9490007162,114.49812317,597.60015869,2.103600502,,-2.004856348,149.32487488,0.0,114.52190399,0.0369873904,298.1053772,0.6157901883,0.0,0.0,266.71206665,266.71206665,0.3416745067,0.0,0.0293768495,0.0,0.1365321279,0.1720498353,0.005547924,0.8323917389,266.71206665,0.0,0.0310761835,,0.8279501796,298.1053772
Well_log2,Well_log2,279.84999,314.62387085,25.845178604,33.302455902,0.047100421,,39.359302521,5.5050473213,1.9437510967,114.18936157,652.71105957,2.1003005505,,-2.725355864,155.72471619,0.0099980002,114.20127869,0.0351895168,314.62384033,0.6175850034,0.0,0.0,265.44271851,265.44271851,0.3419469297,0.0,0.0272097643,0.0,0.1374778301,0.1670048982,0.0052783182,0.8323853016,265.44271851,0.0,0.030136859,,0.8329951167,314.62384033
Well_log2,Well_log2,279.89999,331.52313232,26.202428818,33.520957947,0.0450004227,,39.093551636,5.5059452057,1.9385010004,113.88059998,707.82196045,2.0970005989,,-3.445855856,162.12472534,2e-06,113.89148712,0.0337867849,331.52313232,0.6191166639,0.0,0.0,264.23852539,264.23852539,0.34202829,0.0,0.0256349612,0.0,0.1382903457,0.1622733176,0.005067545,0.8324611187,264.23852539,0.0,0.0292487573,,0.8377267122,331.52313232
